2022-05-15 17:05:850 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 22:05:174 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (970cdf70aab0e24d0610c556180aefb0)] -> xpath: //a[@title='Women']]
2022-05-15 22:05:492 INFO  ProductPage :66 - Select[[ChromeDriver: chrome on WINDOWS (970cdf70aab0e24d0610c556180aefb0)] -> xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 last-in-line first-item-of-tablet-line last-item-of-mobile-line']//a[@title='Printed Dress'][normalize-space()='Printed Dress']]
2022-05-15 22:05:519 INFO  ProductPage :72 - SelectProxy element for: DefaultElementLocator 'By.xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']'
2022-05-15 22:05:627 INFO  ProductPage :96 - Enter Address : L Add quantiy [[ChromeDriver: chrome on WINDOWS (970cdf70aab0e24d0610c556180aefb0)] -> xpath: //input[@id='quantity_wanted']]
2022-05-15 22:05:697 INFO  ProductPage :83 - Select colour[[ChromeDriver: chrome on WINDOWS (970cdf70aab0e24d0610c556180aefb0)] -> xpath: //a[@id='color_13']]
2022-05-15 22:05:750 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (970cdf70aab0e24d0610c556180aefb0)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-15 22:05:780 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (970cdf70aab0e24d0610c556180aefb0)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-15 22:05:990 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 22:05:775 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (135644f79424de9bd75fb772cb03689d)] -> xpath: //a[@title='Women']]
2022-05-15 22:05:508 INFO  ProductPage :69 - Select[[ChromeDriver: chrome on WINDOWS (135644f79424de9bd75fb772cb03689d)] -> xpath: //a[normalize-space()='Printed Chiffon Dress']]
2022-05-15 22:05:539 INFO  ProductPage :72 - SelectProxy element for: DefaultElementLocator 'By.xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']'
2022-05-15 22:05:629 INFO  ProductPage :96 - Enter Address : S Add quantiy [[ChromeDriver: chrome on WINDOWS (135644f79424de9bd75fb772cb03689d)] -> xpath: //input[@id='quantity_wanted']]
2022-05-15 22:05:708 INFO  ProductPage :86 - Select colour[[ChromeDriver: chrome on WINDOWS (135644f79424de9bd75fb772cb03689d)] -> xpath: //a[@id='color_15']]
2022-05-15 22:05:761 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (135644f79424de9bd75fb772cb03689d)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-15 22:05:789 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (135644f79424de9bd75fb772cb03689d)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-15 22:05:30 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 22:05:641 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (1e075d868823056c68844adb0cfeeef6)] -> xpath: //a[@title='Women']]
2022-05-15 22:05:595 INFO  ProductPage :72 - Select[[ChromeDriver: chrome on WINDOWS (1e075d868823056c68844adb0cfeeef6)] -> xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']]
2022-05-15 22:05:675 INFO  ProductPage :96 - Enter Address : M Add quantiy [[ChromeDriver: chrome on WINDOWS (1e075d868823056c68844adb0cfeeef6)] -> xpath: //input[@id='quantity_wanted']]
2022-05-15 22:05:738 INFO  ProductPage :89 - Select colour[[ChromeDriver: chrome on WINDOWS (1e075d868823056c68844adb0cfeeef6)] -> xpath: //a[@id='color_14']]
2022-05-15 22:05:786 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (1e075d868823056c68844adb0cfeeef6)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-15 22:05:816 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (1e075d868823056c68844adb0cfeeef6)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-15 22:05:454 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 22:05:72 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (f0b1d82b550a7e86c7b7e9e2ece7981c)] -> xpath: //a[@title='Women']]
2022-05-15 22:05:536 INFO  ProductPage :63 - Select[[ChromeDriver: chrome on WINDOWS (f0b1d82b550a7e86c7b7e9e2ece7981c)] -> xpath: //a[@title='Blouse'][normalize-space()='Blouse']]
2022-05-15 22:05:606 INFO  ProductPage :72 - SelectProxy element for: DefaultElementLocator 'By.xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']'
2022-05-15 22:05:708 INFO  ProductPage :96 - Enter Address : 2 Add quantiy [[ChromeDriver: chrome on WINDOWS (f0b1d82b550a7e86c7b7e9e2ece7981c)] -> xpath: //input[@id='quantity_wanted']]
2022-05-15 22:05:810 INFO  ProductPage :101 - Select sizeM size select [[ChromeDriver: chrome on WINDOWS (f0b1d82b550a7e86c7b7e9e2ece7981c)] -> xpath: //select[@id='group_1']]
2022-05-15 22:05:888 INFO  ProductPage :80 - Select colour[[ChromeDriver: chrome on WINDOWS (f0b1d82b550a7e86c7b7e9e2ece7981c)] -> xpath: //a[@id='color_8']]
2022-05-15 22:05:939 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (f0b1d82b550a7e86c7b7e9e2ece7981c)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-15 22:05:967 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (f0b1d82b550a7e86c7b7e9e2ece7981c)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-15 22:05:997 INFO  ProductPage :115 - Click on : [[ChromeDriver: chrome on WINDOWS (f0b1d82b550a7e86c7b7e9e2ece7981c)] -> xpath: //span[@title='Close window']]
2022-05-15 22:05:786 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 22:05:08 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (74f09df0c74666f7eb920d63ffe90a0c)] -> xpath: //a[@title='Women']]
2022-05-15 22:05:755 INFO  ProductPage :66 - Select[[ChromeDriver: chrome on WINDOWS (74f09df0c74666f7eb920d63ffe90a0c)] -> xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 last-in-line first-item-of-tablet-line last-item-of-mobile-line']//a[@title='Printed Dress'][normalize-space()='Printed Dress']]
2022-05-15 22:05:804 INFO  ProductPage :72 - SelectProxy element for: DefaultElementLocator 'By.xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']'
2022-05-15 22:05:910 INFO  ProductPage :96 - Enter Address : 3 Add quantiy [[ChromeDriver: chrome on WINDOWS (74f09df0c74666f7eb920d63ffe90a0c)] -> xpath: //input[@id='quantity_wanted']]
2022-05-15 22:05:997 INFO  ProductPage :101 - Select sizeL size select [[ChromeDriver: chrome on WINDOWS (74f09df0c74666f7eb920d63ffe90a0c)] -> xpath: //select[@id='group_1']]
2022-05-15 22:05:66 INFO  ProductPage :83 - Select colour[[ChromeDriver: chrome on WINDOWS (74f09df0c74666f7eb920d63ffe90a0c)] -> xpath: //a[@id='color_13']]
2022-05-15 22:05:118 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (74f09df0c74666f7eb920d63ffe90a0c)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-15 22:05:145 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (74f09df0c74666f7eb920d63ffe90a0c)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-15 22:05:577 INFO  ProductPage :115 - Click on : [[ChromeDriver: chrome on WINDOWS (74f09df0c74666f7eb920d63ffe90a0c)] -> xpath: //span[@title='Close window']]
2022-05-15 22:05:941 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 22:05:820 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (e983b7f05271fc9dbd5e41b3267654cc)] -> xpath: //a[@title='Women']]
2022-05-15 22:05:358 INFO  ProductPage :69 - Select[[ChromeDriver: chrome on WINDOWS (e983b7f05271fc9dbd5e41b3267654cc)] -> xpath: //a[normalize-space()='Printed Chiffon Dress']]
2022-05-15 22:05:398 INFO  ProductPage :72 - SelectProxy element for: DefaultElementLocator 'By.xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']'
2022-05-15 22:05:484 INFO  ProductPage :96 - Enter Address : 4 Add quantiy [[ChromeDriver: chrome on WINDOWS (e983b7f05271fc9dbd5e41b3267654cc)] -> xpath: //input[@id='quantity_wanted']]
2022-05-15 22:05:525 INFO  ProductPage :101 - Select sizeS size select [[ChromeDriver: chrome on WINDOWS (e983b7f05271fc9dbd5e41b3267654cc)] -> xpath: //select[@id='group_1']]
2022-05-15 22:05:588 INFO  ProductPage :86 - Select colour[[ChromeDriver: chrome on WINDOWS (e983b7f05271fc9dbd5e41b3267654cc)] -> xpath: //a[@id='color_15']]
2022-05-15 22:05:642 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (e983b7f05271fc9dbd5e41b3267654cc)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-15 22:05:679 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (e983b7f05271fc9dbd5e41b3267654cc)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-15 22:05:496 INFO  ProductPage :115 - Click on : [[ChromeDriver: chrome on WINDOWS (e983b7f05271fc9dbd5e41b3267654cc)] -> xpath: //span[@title='Close window']]
2022-05-15 22:05:257 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 22:05:119 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (1d63f1f28171aa247cdd1b12be4a2b66)] -> xpath: //a[@title='Women']]
2022-05-15 22:05:300 INFO  ProductPage :72 - Select[[ChromeDriver: chrome on WINDOWS (1d63f1f28171aa247cdd1b12be4a2b66)] -> xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']]
2022-05-15 22:05:372 INFO  ProductPage :96 - Enter Address : 2 Add quantiy [[ChromeDriver: chrome on WINDOWS (1d63f1f28171aa247cdd1b12be4a2b66)] -> xpath: //input[@id='quantity_wanted']]
2022-05-15 22:05:451 INFO  ProductPage :101 - Select sizeM size select [[ChromeDriver: chrome on WINDOWS (1d63f1f28171aa247cdd1b12be4a2b66)] -> xpath: //select[@id='group_1']]
2022-05-15 22:05:513 INFO  ProductPage :89 - Select colour[[ChromeDriver: chrome on WINDOWS (1d63f1f28171aa247cdd1b12be4a2b66)] -> xpath: //a[@id='color_14']]
2022-05-15 22:05:564 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (1d63f1f28171aa247cdd1b12be4a2b66)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-15 22:05:591 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (1d63f1f28171aa247cdd1b12be4a2b66)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-15 22:05:403 INFO  ProductPage :115 - Click on : [[ChromeDriver: chrome on WINDOWS (1d63f1f28171aa247cdd1b12be4a2b66)] -> xpath: //span[@title='Close window']]
2022-05-15 22:05:453 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 22:05:258 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (52a4964657c71e6ae2ec5a7edd5600bd)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-15 22:05:354 INFO  CreateAccountPage :80 - Create Emil Account[[ChromeDriver: chrome on WINDOWS (52a4964657c71e6ae2ec5a7edd5600bd)] -> xpath: //input[@id='email_create']]
2022-05-15 22:05:416 INFO  CreateAccountPage :84 - Create Account[[ChromeDriver: chrome on WINDOWS (52a4964657c71e6ae2ec5a7edd5600bd)] -> xpath: //span[normalize-space()='Create an account']]
2022-05-15 22:05:394 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 22:05:61 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (59819c7fbcc3cde9a0343da4b2c9fefc)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-15 22:05:90 INFO  SignInPage :74 - Getting text from : [[ChromeDriver: chrome on WINDOWS (59819c7fbcc3cde9a0343da4b2c9fefc)] -> xpath: //span[@class='navigation_page']]
2022-05-15 22:05:821 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 22:05:608 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (f8e95db30f0ba3898956514f98636cc5)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-15 22:05:662 INFO  SignInPage :52 -  Enter emil in emil addressfield [[ChromeDriver: chrome on WINDOWS (f8e95db30f0ba3898956514f98636cc5)] -> xpath: //input[@id='email']]
2022-05-15 22:05:732 INFO  SignInPage :57 - Enter password 123456 in password field [[ChromeDriver: chrome on WINDOWS (f8e95db30f0ba3898956514f98636cc5)] -> xpath: //input[@id='passwd']]
2022-05-15 22:05:777 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (f8e95db30f0ba3898956514f98636cc5)] -> xpath: //button[@id='SubmitLogin']]
2022-05-15 22:05:796 INFO  SignInPage :85 - check error message is diplyed [[ChromeDriver: chrome on WINDOWS (f8e95db30f0ba3898956514f98636cc5)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-15 22:05:530 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 22:05:570 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (81bda9fb84697a0335712e827bdc7d2c)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-15 22:05:644 INFO  SignInPage :52 -  Enter emil abcd@gmail.comin emil addressfield [[ChromeDriver: chrome on WINDOWS (81bda9fb84697a0335712e827bdc7d2c)] -> xpath: //input[@id='email']]
2022-05-15 22:05:710 INFO  SignInPage :57 - Enter password  in password field [[ChromeDriver: chrome on WINDOWS (81bda9fb84697a0335712e827bdc7d2c)] -> xpath: //input[@id='passwd']]
2022-05-15 22:05:275 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (81bda9fb84697a0335712e827bdc7d2c)] -> xpath: //button[@id='SubmitLogin']]
2022-05-15 22:05:292 INFO  SignInPage :85 - check error message is diplyed [[ChromeDriver: chrome on WINDOWS (81bda9fb84697a0335712e827bdc7d2c)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-15 22:05:21 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 22:05:147 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (f5f0303b8e7bb1055f34612c6a11f3fe)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-15 22:05:223 INFO  SignInPage :52 -  Enter emil adfdfgfgin emil addressfield [[ChromeDriver: chrome on WINDOWS (f5f0303b8e7bb1055f34612c6a11f3fe)] -> xpath: //input[@id='email']]
2022-05-15 22:05:286 INFO  SignInPage :57 - Enter password 123456 in password field [[ChromeDriver: chrome on WINDOWS (f5f0303b8e7bb1055f34612c6a11f3fe)] -> xpath: //input[@id='passwd']]
2022-05-15 22:05:757 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (f5f0303b8e7bb1055f34612c6a11f3fe)] -> xpath: //button[@id='SubmitLogin']]
2022-05-15 22:05:774 INFO  SignInPage :85 - check error message is diplyed [[ChromeDriver: chrome on WINDOWS (f5f0303b8e7bb1055f34612c6a11f3fe)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-15 22:05:504 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 22:05:181 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (c0a85e51d327c58265d9f5d786731774)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-15 22:05:251 INFO  SignInPage :52 -  Enter emil abcd@gmail.comin emil addressfield [[ChromeDriver: chrome on WINDOWS (c0a85e51d327c58265d9f5d786731774)] -> xpath: //input[@id='email']]
2022-05-15 22:05:316 INFO  SignInPage :57 - Enter password 123456 in password field [[ChromeDriver: chrome on WINDOWS (c0a85e51d327c58265d9f5d786731774)] -> xpath: //input[@id='passwd']]
2022-05-15 22:05:844 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (c0a85e51d327c58265d9f5d786731774)] -> xpath: //button[@id='SubmitLogin']]
2022-05-15 22:05:865 INFO  SignInPage :85 - check error message is diplyed [[ChromeDriver: chrome on WINDOWS (c0a85e51d327c58265d9f5d786731774)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-15 22:05:588 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 22:05:83 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (5c87f017777fe7bd12831c85f26cb241)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-15 22:05:162 INFO  SignInPage :52 -  Enter emil abc23@yahoo.comin emil addressfield [[ChromeDriver: chrome on WINDOWS (5c87f017777fe7bd12831c85f26cb241)] -> xpath: //input[@id='email']]
2022-05-15 22:05:232 INFO  SignInPage :57 - Enter password rebecca123 in password field [[ChromeDriver: chrome on WINDOWS (5c87f017777fe7bd12831c85f26cb241)] -> xpath: //input[@id='passwd']]
2022-05-15 22:05:06 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (5c87f017777fe7bd12831c85f26cb241)] -> xpath: //button[@id='SubmitLogin']]
2022-05-15 22:05:25 INFO  SignInPage :79 - check sign out displyed [[ChromeDriver: chrome on WINDOWS (5c87f017777fe7bd12831c85f26cb241)] -> xpath: //a[@title='Log me out']]
2022-05-15 22:05:774 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 22:05:301 INFO  SignInPage :48 - Click on signin [[ChromeDriver: chrome on WINDOWS (8550469182a9753e3d2d0238a1df9f9b)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-15 22:05:374 INFO  SignInPage :52 -  Enter emil abc23@yahoo.comin emil addressfield [[ChromeDriver: chrome on WINDOWS (8550469182a9753e3d2d0238a1df9f9b)] -> xpath: //input[@id='email']]
2022-05-15 22:05:440 INFO  SignInPage :57 - Enter password rebecca123 in password field [[ChromeDriver: chrome on WINDOWS (8550469182a9753e3d2d0238a1df9f9b)] -> xpath: //input[@id='passwd']]
2022-05-15 22:05:318 INFO  SignInPage :61 - Click on signin [[ChromeDriver: chrome on WINDOWS (8550469182a9753e3d2d0238a1df9f9b)] -> xpath: //button[@id='SubmitLogin']]
2022-05-15 22:05:354 INFO  SignInPage :90 - Click to sign out [[ChromeDriver: chrome on WINDOWS (8550469182a9753e3d2d0238a1df9f9b)] -> xpath: //a[@title='Log me out']]
2022-05-15 22:05:368 INFO  SignInPage :94 - Verify sign in [[ChromeDriver: chrome on WINDOWS (8550469182a9753e3d2d0238a1df9f9b)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-15 22:05:88 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 22:05:190 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (4a5aa5f706eee6ebf18b3882948dd60f)] -> xpath: //a[@title='Women']]
2022-05-15 22:05:211 INFO  ProductPage :63 - Select[[ChromeDriver: chrome on WINDOWS (4a5aa5f706eee6ebf18b3882948dd60f)] -> xpath: //a[@title='Blouse'][normalize-space()='Blouse']]
2022-05-15 22:05:275 INFO  ProductPage :72 - SelectProxy element for: DefaultElementLocator 'By.xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']'
2022-05-15 22:05:362 INFO  ProductPage :96 - Enter Address : 2 Add quantiy [[ChromeDriver: chrome on WINDOWS (4a5aa5f706eee6ebf18b3882948dd60f)] -> xpath: //input[@id='quantity_wanted']]
2022-05-15 22:05:456 INFO  ProductPage :101 - Select sizeM size select [[ChromeDriver: chrome on WINDOWS (4a5aa5f706eee6ebf18b3882948dd60f)] -> xpath: //select[@id='group_1']]
2022-05-15 22:05:514 INFO  ProductPage :80 - Select colour[[ChromeDriver: chrome on WINDOWS (4a5aa5f706eee6ebf18b3882948dd60f)] -> xpath: //a[@id='color_8']]
2022-05-15 22:05:570 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (4a5aa5f706eee6ebf18b3882948dd60f)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-15 22:05:597 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (4a5aa5f706eee6ebf18b3882948dd60f)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-15 22:05:297 INFO  ProductPage :115 - Click on : [[ChromeDriver: chrome on WINDOWS (4a5aa5f706eee6ebf18b3882948dd60f)] -> xpath: //span[@title='Close window']]
2022-05-15 22:05:33 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 23:05:947 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (5333dda92417d756a130e3a968e582c3)] -> xpath: //a[@title='Women']]
2022-05-15 23:05:687 INFO  ProductPage :66 - Select[[ChromeDriver: chrome on WINDOWS (5333dda92417d756a130e3a968e582c3)] -> xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 last-in-line first-item-of-tablet-line last-item-of-mobile-line']//a[@title='Printed Dress'][normalize-space()='Printed Dress']]
2022-05-15 23:05:753 INFO  ProductPage :72 - SelectProxy element for: DefaultElementLocator 'By.xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']'
2022-05-15 23:05:853 INFO  ProductPage :96 - Enter Address : 3 Add quantiy [[ChromeDriver: chrome on WINDOWS (5333dda92417d756a130e3a968e582c3)] -> xpath: //input[@id='quantity_wanted']]
2022-05-15 23:05:937 INFO  ProductPage :101 - Select sizeL size select [[ChromeDriver: chrome on WINDOWS (5333dda92417d756a130e3a968e582c3)] -> xpath: //select[@id='group_1']]
2022-05-15 23:05:989 INFO  ProductPage :83 - Select colour[[ChromeDriver: chrome on WINDOWS (5333dda92417d756a130e3a968e582c3)] -> xpath: //a[@id='color_13']]
2022-05-15 23:05:50 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (5333dda92417d756a130e3a968e582c3)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-15 23:05:80 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (5333dda92417d756a130e3a968e582c3)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-15 23:05:392 INFO  ProductPage :115 - Click on : [[ChromeDriver: chrome on WINDOWS (5333dda92417d756a130e3a968e582c3)] -> xpath: //span[@title='Close window']]
2022-05-15 23:05:96 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 23:05:477 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (2faeecb32fd4a8d5e74367b7b2a4eb99)] -> xpath: //a[@title='Women']]
2022-05-15 23:05:65 INFO  ProductPage :69 - Select[[ChromeDriver: chrome on WINDOWS (2faeecb32fd4a8d5e74367b7b2a4eb99)] -> xpath: //a[normalize-space()='Printed Chiffon Dress']]
2022-05-15 23:05:116 INFO  ProductPage :72 - SelectProxy element for: DefaultElementLocator 'By.xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']'
2022-05-15 23:05:214 INFO  ProductPage :96 - Enter Address : 4 Add quantiy [[ChromeDriver: chrome on WINDOWS (2faeecb32fd4a8d5e74367b7b2a4eb99)] -> xpath: //input[@id='quantity_wanted']]
2022-05-15 23:05:253 INFO  ProductPage :101 - Select sizeS size select [[ChromeDriver: chrome on WINDOWS (2faeecb32fd4a8d5e74367b7b2a4eb99)] -> xpath: //select[@id='group_1']]
2022-05-15 23:05:322 INFO  ProductPage :86 - Select colour[[ChromeDriver: chrome on WINDOWS (2faeecb32fd4a8d5e74367b7b2a4eb99)] -> xpath: //a[@id='color_15']]
2022-05-15 23:05:374 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (2faeecb32fd4a8d5e74367b7b2a4eb99)] -> xpath: //span[normalize-space()='Add to cart']]
2022-05-15 23:05:410 INFO  ProductPage :111 - Verify : Product successfully added to your shopping cart Verify add to text [[ChromeDriver: chrome on WINDOWS (2faeecb32fd4a8d5e74367b7b2a4eb99)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-15 23:05:21 INFO  ProductPage :115 - Click on : [[ChromeDriver: chrome on WINDOWS (2faeecb32fd4a8d5e74367b7b2a4eb99)] -> xpath: //span[@title='Close window']]
2022-05-15 23:05:753 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 23:05:46 INFO  WomenCategoryPage :36 - Click on Women tab [[ChromeDriver: chrome on WINDOWS (dbab4f0da57009dbdb00322beb786fe9)] -> xpath: //a[@title='Women']]
2022-05-15 23:05:377 INFO  ProductPage :72 - Select[[ChromeDriver: chrome on WINDOWS (dbab4f0da57009dbdb00322beb786fe9)] -> xpath: //li[@class='ajax_block_product col-xs-12 col-sm-6 col-md-4 first-item-of-tablet-line']//a[@title='Printed Summer Dress'][normalize-space()='Printed Summer Dress']]
2022-05-15 23:05:458 INFO  ProductPage :96 - Enter Address : 2 Add quantiy [[ChromeDriver: chrome on WINDOWS (dbab4f0da57009dbdb00322beb786fe9)] -> xpath: //input[@id='quantity_wanted']]
2022-05-15 23:05:534 INFO  ProductPage :101 - Select sizeM size select [[ChromeDriver: chrome on WINDOWS (dbab4f0da57009dbdb00322beb786fe9)] -> xpath: //select[@id='group_1']]
2022-05-15 23:05:596 INFO  ProductPage :89 - Select colour[[ChromeDriver: chrome on WINDOWS (dbab4f0da57009dbdb00322beb786fe9)] -> xpath: //a[@id='color_14']]
2022-05-15 23:05:643 INFO  ProductPage :106 - Click Add to cart [[ChromeDriver: chrome on WINDOWS (dbab4f0da57009dbdb00322beb786fe9)] -> xpath: //span[normalize-space()='Add to cart']]
